level,calibration,metric,estimate,lower,upper,valid_iterations,point_check
slice_subject_clustered,calibrated,f1,0.2677165354330709,0.10810810810810811,0.40522875816993464,5000,0.2677165354330709
slice_subject_clustered,calibrated,macro_f1,0.5351321530668539,0.41383343667568523,0.629540326842807,5000,0.5351321530668539
slice_subject_clustered,calibrated,brier,0.19112574197251508,0.10705329881636352,0.31125086210162556,5000,0.19112574197251508
slice_subject_clustered,calibrated,ece,0.09742535353567838,0.058325187126221326,0.28696766072700214,5000,0.09742535353567838
slice_subject_clustered,calibrated,calibration_slope,0.8435144007547127,0.11653969175917853,1.727216350946819,5000,0.8435144007547127
slice_subject_clustered,calibrated,calibration_intercept,0.26371257842014134,-0.969344957366636,1.4853109945061755,5000,0.26371257842014134
case_subject_clustered,raw,auroc,0.6666666666666666,0.40816326530612246,0.9081632653061225,5000,0.6666666666666666
case_subject_clustered,raw,auprc,0.5608465608465609,0.3246017316017316,0.9276315789473684,5000,0.5608465608465609
case_subject_clustered,raw,accuracy,0.7142857142857143,0.5238095238095238,0.9047619047619048,5000,0.7142857142857143
case_subject_clustered,raw,balanced_accuracy,0.7083333333333333,0.5,0.9027777777777777,5000,0.7083333333333333
case_subject_clustered,raw,sensitivity,0.6666666666666666,0.3333333333333333,1.0,5000,0.6666666666666666
case_subject_clustered,raw,specificity,0.75,0.5,1.0,5000,0.75
case_subject_clustered,raw,precision,0.6666666666666666,0.3333333333333333,1.0,5000,0.6666666666666666
case_subject_clustered,raw,f1,0.6666666666666666,0.35294117647058826,0.88,5000,0.6666666666666666
case_subject_clustered,raw,macro_f1,0.7083333333333333,0.4951923076923077,0.8990384615384616,5000,0.7083333333333333
case_subject_clustered,raw,brier,0.21943024465359776,0.15463988818551375,0.2932757285756511,5000,0.21943024465359776
case_subject_clustered,raw,ece,0.16681877913467727,0.1266500214764613,0.38872027240382767,5000,0.16681877913467727
case_subject_clustered,raw,calibration_slope,0.9503019857219946,-0.3074517214026818,4.04486686039933,5000,0.9503019857219946
case_subject_clustered,raw,calibration_intercept,-0.24310014052379342,-1.5941495960698358,0.8374830383471364,5000,-0.24310014052379342
case_subject_clustered,calibrated,auroc,0.6666666666666666,0.40816326530612246,0.9081632653061225,5000,0.6666666666666666
case_subject_clustered,calibrated,auprc,0.5608465608465609,0.3246017316017316,0.9276315789473684,5000,0.5608465608465609
case_subject_clustered,calibrated,accuracy,0.6666666666666666,0.47619047619047616,0.8571428571428571,5000,0.6666666666666666
case_subject_clustered,calibrated,balanced_accuracy,0.6388888888888888,0.4326923076923077,0.8375,5000,0.6388888888888888
case_subject_clustered,calibrated,sensitivity,0.4444444444444444,0.12465277777777928,0.8,5000,0.4444444444444444
case_subject_clustered,calibrated,specificity,0.8333333333333334,0.6,1.0,5000,0.8333333333333334
case_subject_clustered,calibrated,precision,0.6666666666666666,0.2,1.0,5000,0.6666666666666666
case_subject_clustered,calibrated,f1,0.5333333333333333,0.16666666666666666,0.8,5000,0.5333333333333333
case_subject_clustered,calibrated,macro_f1,0.6370370370370371,0.3942307692307692,0.8444444444444444,5000,0.6370370370370371
case_subject_clustered,calibrated,brier,0.23000284328915394,0.12707744603951684,0.34731030150344727,5000,0.23000284328915394
case_subject_clustered,calibrated,ece,0.16414667199443703,0.12773227545651275,0.4011034152951186,5000,0.16414667199443703
case_subject_clustered,calibrated,calibration_slope,0.6254762422142961,-0.20201659587511334,2.6627457347889756,5000,0.6254762422142961
case_subject_clustered,calibrated,calibration_intercept,0.3253990241669121,-0.9759678853151371,2.433588497872165,5000,0.3253990241669121
