epoch,phase,split,total_loss,dice,classification_accuracy,balanced_accuracy,macro_f1,lesion_recall,segmentation_precision,empty_prediction_rate,missed_target_rate,pred_gt_area_ratio,localization_hit_rate,box_iou,checkpoint_score,learning_rate,loss_components.segmentation,loss_components.focal_bce,loss_components.tversky,loss_components.boundary,loss_components.classification,loss_components.total,loss_components.common_checkpoint_score,loss_components.phase_selection_score
6,standard,train,0.9299630771562891,0.3483779076667665,0.7378640776699029,0.7338991041961339,0.7247284155304249,0.5514613585275354,0.4202163557983139,0.11407766990291263,0.2766990291262136,2.0168331854801482,0.7233009708737864,0.08732968961932983,0.0,7.989374429288484e-05,0.45747649322435696,0.1808161779297787,0.6332014909068358,0.0069149535994759755,0.4499872433907777,0.9299630771562891,,
6,standard,validation,1.7744101421619818,0.3518722585833994,0.44308943089430897,0.5638081395348837,0.41149353030541147,0.3618404024331206,0.6807031461863013,0.2804878048780488,0.44715447154471544,0.9466499162479062,0.5528455284552846,0.21937777987158055,0.2696238814701188,0.0,0.4476253724679714,0.08053679449286888,0.6573587399188096,0.0020800280002347096,1.2636045968629481,1.7744101421619818,0.29784224478272514,0.2696238814701188
7,standard,train,0.9095462300245044,0.37331301581512377,0.75,0.741969926674886,0.7336764152127526,0.5418651465652058,0.45709489083405835,0.13106796116504854,0.28519417475728154,1.816630826149737,0.7148058252427184,0.0866659912238981,0.0,7.984702317181909e-05,0.43860679459803315,0.17289145258300512,0.6073049960784542,0.00635702033906958,0.44851376940903154,0.9095462300245044,,
7,standard,validation,2.0501767018946206,0.4418031035124205,0.3983739837398374,0.5294331395348837,0.3486008731124311,0.5751064243255398,0.46656281385964493,0.06504065040650407,0.24796747967479674,1.637755443886097,0.7520325203252033,0.15157279011277275,0.2811002663415499,0.0,0.3643528538021615,0.06014328000961038,0.5369731158744998,0.0028451545262421535,1.6055465861549223,2.0501767018946206,0.38226336503657793,0.2811002663415499
8,standard,train,0.8720249469997814,0.38105196057303437,0.7694174757281553,0.7754264279142189,0.7640747438215792,0.5516447913878172,0.46230872611976365,0.11893203883495146,0.27548543689320387,1.8094353562807093,0.7245145631067961,0.09567693457320915,0.0,7.979183202399439e-05,0.4287800242021246,0.15573813898253788,0.5987090271653481,0.0068463163260478995,0.42213804195228133,0.8720249469997814,,
8,standard,validation,1.9764993084155447,0.44829299697430686,0.4796747967479675,0.5919331395348837,0.4590806019377448,0.6386245086083373,0.4265875658853267,0.044715447154471545,0.17479674796747968,2.006700167504188,0.8252032520325203,0.1536274171163833,0.2975664713374165,0.0,0.3539241850376129,0.05509947164635348,0.5227978539660694,0.00330726785312702,1.5453096887445061,1.9764993084155447,0.4329981043774517,0.2975664713374165
9,standard,train,0.8551239481250059,0.39290153763247926,0.7766990291262136,0.770508826583593,0.7683978980813883,0.5629573622085515,0.4473017105489101,0.09951456310679611,0.2779126213592233,1.8176046004362483,0.7220873786407767,0.11400560028359318,0.0,7.972818320098983e-05,0.4229609303682753,0.16671202844913,0.585573592232269,0.006601035662754936,0.41158384374044477,0.8551239481250059,,
9,standard,validation,1.3559414284016058,0.4820016060358035,0.483739837398374,0.5816133720930232,0.4717906233621316,0.5799967033976268,0.5365098300503521,0.07723577235772358,0.21544715447154472,1.293785594639866,0.7845528455284553,0.18276754185329408,0.31113388292193656,0.0,0.34382860859235126,0.041768433132428465,0.5125335643931133,0.0023969609226001712,0.9639170155292605,1.3559414284016058,0.42573987090099563,0.31113388292193656
10,standard,train,0.8425472202231583,0.4206238818689457,0.7779126213592233,0.781642734196317,0.7738080416407287,0.5838198383311624,0.4733675592081639,0.09466019417475728,0.24150485436893204,1.8105736071729635,0.758495145631068,0.11783994565088313,0.0,7.965609094718153e-05,0.40585631566140257,0.16631502996298295,0.559368330876804,0.006881570644694769,0.4158961173978824,0.8425472202231583,,
10,standard,validation,1.3199040376073945,0.378665601410773,0.5121951219512195,0.6061773255813954,0.5037988300948026,0.7185439243691529,0.2794936696567067,0.0,0.15040650406504066,2.9381909547738694,0.8495934959349594,0.0325862287166646,0.3246491418647253,0.0,0.40654199515900963,0.02926611595946114,0.6135292751033131,0.004314549615591522,0.869868655514911,1.3199040376073945,0.4428332671226839,0.3246491418647253
11,standard,train,0.8182426147090579,0.44415453466975574,0.7657766990291263,0.7626001885902876,0.7580772992863956,0.6232269629112726,0.48592374929525317,0.09223300970873786,0.1966019417475728,1.759432866743592,0.8033980582524272,0.11295501253530352,0.0,7.957557139655489e-05,0.3857212565766955,0.15900223224776464,0.5313143191985714,0.006164015881102351,0.4119251208397949,0.8182426147090579,,
11,standard,validation,1.4538146412469508,0.3907002137009587,0.4634146341463415,0.5875,0.4318309070548712,0.4731581841363715,0.5621854149229158,0.18292682926829268,0.3780487804878049,1.052462311557789,0.6219512195121951,0.1962862758799303,0.32382593753757666,0.0,0.4009395634255758,0.06540550935135139,0.5913167154885889,0.0023233631845351642,1.0027382153321087,1.4538146412469508,0.35204316626408527,0.32382593753757666
12,standard,train,0.788261637814994,0.44067085961115016,0.808252427184466,0.8055398396982556,0.8035110595962522,0.5881920992170723,0.49727611590936344,0.10072815533980582,0.2512135922330097,1.5887232663642255,0.7487864077669902,0.13422644398460987,0.0,7.948664256909382e-05,0.38541391347218484,0.1412009368424566,0.5376898102389956,0.006153168312716976,0.38366451454394074,0.788261637814994,,
12,standard,validation,1.4678364633544674,0.28460588808951337,0.47560975609756095,0.5941860465116279,0.4500840452631396,0.7598324190310346,0.2040664129625491,0.012195121951219513,0.12195121951219512,5.080804020100502,0.8780487804878049,0.024712365356011182,0.33032694391437645,0.0,0.4504570968267394,0.03375851508320832,0.6791941169800797,0.0054131101483736585,0.9689327851543582,1.4678364633544674,0.4136370907151013,0.33032694391437645
13,standard,train,0.8193525240837949,0.448041227112696,0.7694174757281553,0.7685519029103334,0.7615145108122765,0.6009130787502215,0.5203601396778255,0.11893203883495146,0.2536407766990291,1.4633988491354446,0.7463592233009708,0.125899713215087,0.0,7.938932436674793e-05,0.3805586711584943,0.1451038007705825,0.5287286216772876,0.006091285298026881,0.417898927137111,0.8193525240837949,,
13,standard,validation,1.4177635961431798,0.45808723749684743,0.4959349593495935,0.553343023255814,0.49563492063492065,0.741674111543322,0.38360860023072096,0.02032520325203252,0.13414634146341464,2.6127638190954774,0.8658536585365854,0.10031430796475137,0.3437244418540232,0.0,0.33638857389853255,0.028322343078510063,0.5060349111634541,0.0038531194554596413,1.0298810201447184,1.4177635961431798,0.459189470450461,0.3437244418540232
14,standard,train,0.7773696088675156,0.47082922991039683,0.7851941747572816,0.7923798843111793,0.78150996139482,0.6359592650121856,0.4980986440934024,0.07281553398058252,0.1966019417475728,1.593937801403826,0.8033980582524272,0.13817651367229677,0.0,7.928363856897856e-05,0.36015333828416846,0.1343330343715051,0.5014539326278908,0.0062503871797285615,0.3973488509654999,0.7773696088675156,,
14,standard,validation,1.3890358151459112,0.46240386421190843,0.532520325203252,0.640625,0.519163763066202,0.5867853963535758,0.542143796517597,0.11382113821138211,0.2682926829268293,1.4286264656616416,0.7317073170731707,0.18381119868691378,0.3529096486451571,0.0,0.3481310303133678,0.05792916482844489,0.5129159844018579,0.00253360388739928,0.9913379407025934,1.3890358151459112,0.4334192664088522,0.3529096486451571
15,standard,train,0.7583883537829501,0.47296448558279613,0.7997572815533981,0.7997572815533981,0.7948847924181599,0.6222356615714657,0.5234101808186874,0.09223300970873786,0.2220873786407767,1.6156479263715746,0.7779126213592233,0.17923647489432723,0.0,7.916960882788462e-05,0.3645464440861952,0.14200957643898945,0.5052482092264786,0.006327246311256318,0.37508754924084375,0.7583883537829501,,
15,standard,validation,1.608411271882251,0.49501544693128136,0.4878048780487805,0.576671511627907,0.48007246376811596,0.5971464610823577,0.5445811729121014,0.07723577235772358,0.25203252032520324,1.3317587939698492,0.7479674796747967,0.2332303973997681,0.3600889445647058,0.0,0.32927663491024234,0.052049484845947444,0.48619151842303393,0.0023978933184672663,1.2182235061153164,1.608411271882251,0.4305839762354352,0.3600889445647058
16,standard,train,0.7034811959104631,0.5016132240156526,0.8264563106796117,0.8261813447388111,0.8241184803067687,0.6590035161347065,0.528104598371728,0.07645631067961164,0.18810679611650485,1.5051092083473947,0.8118932038834952,0.1800314365158614,0.0,7.90472606629093e-05,0.339257135119253,0.1235718588046368,0.47349939357887194,0.005895723767343511,0.3468800741202623,0.7034811959104631,,
16,standard,validation,1.2807671839628763,0.3661398377166476,0.573170731707317,0.585828488372093,0.5653490837498107,0.6766585953978794,0.3118249225335567,0.024390243902439025,0.2032520325203252,3.3597989949748746,0.7967479674796748,0.089559534428532,0.3642282942210853,0.0,0.398325660243267,0.04131067516963657,0.5962828465593539,0.004141576167922921,0.8404205535970083,1.2807671839628763,0.430068559899753,0.3642282942210853
17,standard,train,0.7190576835164746,0.49286396772537416,0.8179611650485437,0.8179611650485437,0.8150143678160919,0.6295732420335696,0.5462118164428229,0.09344660194174757,0.2087378640776699,1.6202705867447815,0.7912621359223301,0.1958812122749239,0.0,7.891662145512896e-05,0.3483960391248314,0.12833504337202578,0.48572240813264567,0.005927254414203965,0.3530111069818145,0.7190576835164746,,
17,standard,validation,1.2752184325117406,0.49889157912216964,0.4349593495934959,0.565625,0.3925494306372244,0.7116676805607478,0.45385935442234443,0.036585365853658534,0.15853658536585366,1.8238358458961474,0.8414634146341463,0.11873313549681402,0.37202338510243954,0.0,0.3412159225805019,0.0341482735276828,0.5113517462722654,0.003002307373969778,0.8895262276254049,1.2752184325117406,0.44937427810292074,0.37202338510243954
18,standard,train,0.6996615647690968,0.48612604196210507,0.8410194174757282,0.8388903621202746,0.8378613024989823,0.6326291820088636,0.5594220184585423,0.11893203883495146,0.2220873786407767,1.4788447514631797,0.7779126213592233,0.2176844460053726,0.0,7.877772044112534e-05,0.34838462917550095,0.12301841184713887,0.4877824140983878,0.005714646945210192,0.3345494771611343,0.6996615647690968,,
18,standard,validation,1.2388143791415827,0.4860934592511345,0.5447154471544715,0.6231104651162791,0.5422647527910687,0.6847696318032102,0.4632017089099419,0.044715447154471545,0.17073170731707318,1.9341541038525962,0.8292682926829268,0.18090398605643487,0.3820188507069744,0.0,0.3320448904987273,0.03760927827741072,0.49590274667352197,0.003057926105774515,0.8635900258048763,1.2388143791415827,0.4725852334925326,0.3820188507069744
19,standard,train,0.6730403075519117,0.5154670365516422,0.8470873786407767,0.8470873786407767,0.8449832775919732,0.6628339449757511,0.5710228724965771,0.10194174757281553,0.20752427184466019,1.4950691029718386,0.7924757281553398,0.23702652412129044,0.0,7.863058870644244e-05,0.32841922140237195,0.1166463539239417,0.45952793926868624,0.005644831062719515,0.32821057302859225,0.6730403075519117,,
19,standard,validation,1.6970058621429815,0.46771389959655274,0.4796747967479675,0.6,0.45333333333333337,0.5501107567976986,0.6182523965835571,0.17073170731707318,0.3170731707317073,0.9780402010050251,0.6829268292682927,0.2211779726281983,0.3813270192612144,0.0,0.35885478907484347,0.09540872990600462,0.515047547778463,0.0022171332190434137,1.2744296609870787,1.6970058621429815,0.401750955384847,0.3813270192612144
20,standard,train,0.6715033034097802,0.509157398516692,0.8507281553398058,0.8491231998491526,0.8484512728496132,0.6615313358098558,0.5535009729052053,0.09101941747572816,0.19781553398058252,1.5043728046562934,0.8021844660194175,0.24358149788956499,0.0,7.84752591786298e-05,0.33029171896790993,0.11584021110376976,0.46270073849020654,0.005762001352601694,0.3249634262716886,0.6715033034097802,,
20,standard,validation,1.7178471039950363,0.4902124082298097,0.483739837398374,0.5977470930232558,0.4624107373311538,0.6609119963497456,0.471085993255057,0.052845528455284556,0.22764227642276422,1.6899497487437185,0.7723577235772358,0.179276272915861,0.38653622633349244,0.0,0.3236651202527488,0.05360825318933987,0.4768909705363638,0.0028394169280138927,1.3277924181969185,1.7178471039950363,0.44712056557736257,0.38653622633349244
21,standard,train,0.6611042841545587,0.5107366374684769,0.8580097087378641,0.855479710452477,0.855755894590846,0.6565787517330022,0.5471144946454798,0.08495145631067962,0.2099514563106796,1.6414169024632987,0.7900485436893204,0.25177616999501984,0.0,7.831176661987335e-05,0.3311733816144536,0.11598556377536175,0.464015349601079,0.005670255419653524,0.31421992168264484,0.6611042841545587,,
21,standard,validation,1.0124424686276816,0.4533708576905375,0.6260162601626016,0.6587209302325582,0.623001066098081,0.7584012300160649,0.3652334732734808,0.016260162601626018,0.15040650406504066,2.447035175879397,0.8495934959349594,0.1051211806491594,0.39748322956715154,0.0,0.33571095001406787,0.0332246534223479,0.5030957930456332,0.003925363200042791,0.6445062332521609,1.0124424686276816,0.500385849271598,0.39748322956715154
22,standard,train,0.679595978514662,0.5127736179574022,0.8337378640776699,0.8331389183457052,0.8309935908472328,0.6545398634614297,0.5369399511843052,0.07281553398058252,0.2111650485436893,1.5366715178265784,0.7888349514563107,0.24411406980521688,0.0,7.814014761921585e-05,0.32827078341280375,0.1140300994829356,0.46027612512551463,0.005837861575113917,0.3345954395034938,0.679595978514662,,
22,standard,validation,1.1037689064576375,0.48295555796807377,0.5894308943089431,0.654796511627907,0.5892612124117638,0.7362426846492581,0.4017953415954016,0.012195121951219513,0.15040650406504066,2.2181407035175877,0.8495934959349594,0.12827388156001085,0.40755840283752415,0.0,0.3317162966340538,0.03248666981007994,0.49732040099012176,0.00336379275422513,0.7352882398337852,1.1037689064576375,0.49928856655640025,0.40755840283752415
23,standard,train,0.5808720076547086,0.5543013828472027,0.8932038834951457,0.8883362964625553,0.891044596706335,0.6922132396003575,0.6044647768863196,0.09223300970873786,0.17475728155339806,1.5336915979583825,0.8252427184466019,0.28307603133994896,0.0,7.796044058436826e-05,0.29684511550421855,0.09560748472701287,0.41908358833164844,0.005389229973181359,0.2705018116721829,0.5808720076547086,,
23,standard,validation,1.8137415385827786,0.5021824722014133,0.4715447154471545,0.5883720930232558,0.4468276482391199,0.740659080302502,0.42134236701777444,0.012195121951219513,0.13414634146341464,1.9799497487437185,0.8658536585365854,0.08835103984410343,0.41172236748734614,0.0,0.30132164218561436,0.03457829983132642,0.44972250132056757,0.00357450832181224,1.4404000058406736,1.8137415385827786,0.47250951380534595,0.41172236748734614
24,standard,train,0.607884377964492,0.5373388936797392,0.875,0.874348248740684,0.8738403680498265,0.6754569498080651,0.5672734055704284,0.07281553398058252,0.1820388349514563,1.499671019483945,0.8179611650485437,0.25901791078268555,0.0,7.777268573311435e-05,0.3095513673372639,0.1019891562048816,0.43616399776588366,0.005474910754891275,0.28412669173722127,0.607884377964492,,
24,standard,validation,1.3185880184173584,0.5226757505431261,0.6138211382113821,0.6332122093023256,0.6075896230375284,0.6164882669601287,0.5775475356636978,0.09349593495934959,0.24796747967479674,1.2908542713567839,0.7520325203252033,0.24914382366861115,0.4164622090819088,0.0,0.31029968678466674,0.049501868252589454,0.4579964028141363,0.002265703813286453,0.9602746491025134,1.3185880184173584,0.47227150777349697,0.4164622090819088
25,standard,train,0.5767408768528873,0.5627660739769056,0.883495145631068,0.8784167218386456,0.8812216583080572,0.6897178266233611,0.6194629605534008,0.10315533980582524,0.18932038834951456,1.4656306423837604,0.8106796116504854,0.3230278060937209,0.0,7.757692508431004e-05,0.2911696638731123,0.09155676312274436,0.4119891686346924,0.004875250289542148,0.27197259729637685,0.5767408768528873,,
25,standard,validation,1.5116912872810675,0.4801991460769157,0.5284552845528455,0.6294331395348838,0.5181357649442756,0.6661735185520435,0.48393306693410487,0.07317073170731707,0.22357723577235772,1.6814405360134004,0.7764227642276422,0.17645705578676488,0.4179449789547389,0.0,0.31979493203201914,0.04553170485528019,0.47404227993352627,0.002845337561414978,1.135139420143957,1.5116912872810675,0.45864534262112594,0.4179449789547389
26,standard,train,0.6157911046616082,0.531038049355294,0.8616504854368932,0.8641457821168119,0.8609616170227883,0.6709008185030187,0.5918574605173278,0.10558252427184465,0.19781553398058252,1.3984299579282755,0.8021844660194175,0.2744083669685411,0.0,7.737320244847978e-05,0.31440395637623314,0.10908331719308513,0.44095068070495014,0.005151956385110044,0.2870353940621163,0.6157911046616082,,
26,standard,validation,0.9358659788845031,0.5153176885957865,0.7479674796747967,0.7390261627906978,0.7308723884810842,0.5889511910399098,0.6150543815721341,0.12601626016260162,0.2967479674796748,1.1755611390284757,0.7032520325203252,0.25652011200868496,0.42613777816496456,0.0,0.32191238776455083,0.05418438207721565,0.4740785447562613,0.002152539477342876,0.5847177241391283,0.9358659788845031,0.4981143185438494,0.42613777816496456
27,standard,train,0.5738409204969128,0.5572930766830166,0.8701456310679612,0.8701456310679612,0.869118395836395,0.696228509678424,0.584155987477997,0.08131067961165049,0.17597087378640777,1.4071504165945083,0.8240291262135923,0.3042300805419868,0.0,7.71615634180119e-05,0.2963102769504473,0.10772263609523912,0.413651348896397,0.005062521593554795,0.2643149137786291,0.5738409204969128,,
27,standard,validation,1.4244241026358875,0.5188670042084484,0.5284552845528455,0.6052325581395348,0.5259170653907496,0.7391774787650844,0.4626047405285564,0.028455284552845527,0.15447154471544716,1.928358458961474,0.8455284552845529,0.19227468124059224,0.43066996259225604,0.0,0.2937783395371786,0.03648678925100381,0.43745954395309694,0.0030794493982765248,1.0768055414281241,1.4244241026358875,0.4897101562569489,0.43066996259225604
28,standard,train,0.5483367052471754,0.5849724707094212,0.8907766990291263,0.8872132540356839,0.8890086206896552,0.7098591165635192,0.637561036834439,0.10194174757281553,0.17233009708737865,1.3438246468582562,0.8276699029126213,0.3201665051802362,0.0,7.694205535695515e-05,0.27468830115586806,0.08539874631983851,0.389011020799285,0.004814619356675923,0.26061754095033535,0.5483367052471754,,
28,standard,validation,1.7369736108353468,0.5177599729272152,0.532520325203252,0.6325581395348837,0.5228618171391948,0.5843292694027158,0.6228998540862789,0.13008130081300814,0.2804878048780488,1.143819095477387,0.7195121951219512,0.30463834505969917,0.429138065611082,0.0,0.31914754199787854,0.059829930600717784,0.4676614689633129,0.002101153962510994,1.3503105961452655,1.7369736108353468,0.4463420633097344,0.429138065611082
29,standard,train,0.5956943440205843,0.5723544130626234,0.8701456310679612,0.8699180525853791,0.8689409648672954,0.6892923238207993,0.622644147537287,0.09587378640776699,0.19174757281553398,1.2797142925678058,0.808252427184466,0.3479621599451897,0.0,7.671472739041885e-05,0.28887437066985566,0.10615778961264104,0.4028184882645468,0.005029166985339332,0.29220951167703835,0.5956943440205843,,
29,standard,validation,1.8272599059391796,0.5120310118285621,0.46747967479674796,0.5718023255813953,0.4506963028619156,0.6434682023719074,0.5848534611182484,0.12195121951219512,0.24390243902439024,1.3473031825795645,0.7560975609756098,0.2573076857657412,0.42633038940213613,0.0,0.30998247595337347,0.05303712838851824,0.4561189059319535,0.002459152544871336,1.4450261769740562,1.8272599059391796,0.43682883017827256,0.42633038940213613
30,standard,train,0.5544836009011685,0.5862488011712009,0.8907766990291263,0.8931977001326847,0.8905187074829932,0.7033122766365125,0.627098384412747,0.08373786407766991,0.17597087378640777,1.3280167478226674,0.8240291262135923,0.35334877207030824,0.0,7.647963039357889e-05,0.27659777884633796,0.09475307540009612,0.38831059967429893,0.005076296973376743,0.2646531755629095,0.5544836009011685,,
30,standard,validation,1.2403094390543496,0.44711963644898844,0.6300813008130082,0.6726017441860466,0.6287008011145943,0.47575587883444154,0.704707082694139,0.23577235772357724,0.35365853658536583,0.915175879396985,0.6463414634146342,0.30477279185446476,0.41911451474355366,0.0,0.37628293631038046,0.08460805168360229,0.546049606509325,0.0019869261830136545,0.8228824262211962,1.2403094390543496,0.4139052186328125,0.41911451474355366
31,standard,train,0.548139295821051,0.584384713647435,0.9016990291262136,0.8995695120153324,0.900787085553747,0.7112393344490273,0.6034163757435327,0.06553398058252427,0.16990291262135923,1.598121379614397,0.8300970873786407,0.3687677347581869,0.0,7.623681698029195e-05,0.2756768920757238,0.08459014851527596,0.3908229973709699,0.004944149368596308,0.25948801426922236,0.548139295821051,,
31,standard,validation,1.2145403642964556,0.4325482350073414,0.6463414634146342,0.6609011627906978,0.6381557813583107,0.4402938273861428,0.7231215219187542,0.22764227642276422,0.37398373983739835,0.7855778894472362,0.6260162601626016,0.32023931150538015,0.41004604434351066,0.0,0.39104221240291753,0.08491859787969085,0.5686567154357104,0.001857114671843081,0.7842839820598199,1.2145403642964556,0.400604884521805,0.41004604434351066
32,standard,train,0.587554368000586,0.5631724963489088,0.875,0.8765932997436577,0.874217303864685,0.6902398116958951,0.6219621662375996,0.10436893203883495,0.1953883495145631,1.3834920761820315,0.8046116504854369,0.33649123838923123,0.0,7.598634149132083e-05,0.2948949170633427,0.10986730879516278,0.4105999342446188,0.00538144952807467,0.2787232969715757,0.587554368000586,,
32,standard,validation,1.147127775641961,0.49617810765257125,0.6504065040650406,0.6613372093023255,0.6409124855726798,0.6384516456283981,0.5112061059571863,0.07723577235772358,0.23983739837398374,1.602177554438861,0.7601626016260162,0.21345174650115348,0.4155494519543781,0.0,0.32418899419831065,0.04968306364688447,0.4792378588420589,0.0026362967730416513,0.7837512642145157,1.147127775641961,0.48116758831293993,0.4155494519543781
33,standard,train,0.533319574825972,0.5840306743545439,0.9029126213592233,0.9017606712706532,0.9020796197266785,0.7139481071708271,0.6235705845564314,0.09344660194174757,0.17475728155339806,1.4637794426267354,0.8252427184466019,0.36417843470318817,0.0,7.572825998217308e-05,0.27351758224003525,0.0857930984800157,0.38701319868124806,0.005107380577489661,0.24743048296970072,0.533319574825972,,
33,standard,validation,2.092771650329838,0.49810540714135176,0.4959349593495935,0.6071220930232558,0.4776712328767123,0.5975699969420861,0.6044739809462695,0.14227642276422764,0.2926829268292683,1.1910050251256281,0.7073170731707317,0.24445255432013444,0.41314551638250396,0.0,0.3267427980899811,0.061476543045988895,0.4786773304629132,0.002334096597704461,1.6819323352197322,2.092771650329838,0.42939877384746855,0.41314551638250396
34,standard,train,0.5450055865408148,0.6013117169292228,0.8871359223300971,0.8897628495842782,0.887122456344501,0.7245031551828662,0.6388786918329961,0.08009708737864078,0.154126213592233,1.402461944673776,0.845873786407767,0.36673983985875164,0.0,7.546263021055607e-05,0.26764665920178865,0.09875612943749694,0.3730856915122097,0.004519375533914393,0.26415136926671834,0.5450055865408148,,
34,standard,validation,1.0985851995344085,0.4658222670654409,0.6869918699186992,0.6652616279069767,0.6619130062291395,0.532532237520138,0.6416142791267333,0.17479674796747968,0.32113821138211385,1.104036850921273,0.6788617886178862,0.2856048095949598,0.4120521648034827,0.0,0.3580818030892349,0.06677966078788769,0.5248803835574204,0.0021465313355854857,0.705241352804308,1.0985851995344085,0.4413972821882066,0.4120521648034827
35,standard,train,0.5426688576207578,0.5957137791855821,0.8919902912621359,0.8923942500294568,0.8913139810092908,0.7202507575738777,0.6544724514762175,0.1104368932038835,0.17475728155339806,1.3222782303618892,0.8252427184466019,0.3833125806930283,0.0,7.518951162345095e-05,0.2660924835691174,0.08314707410494679,0.3767120629838369,0.004428840192595443,0.26340608262610665,0.5426688576207578,,
35,standard,validation,1.0217710714030073,0.5020952817876858,0.6504065040650406,0.6828488372093022,0.6470470470470471,0.6418491809491026,0.5238156032756092,0.07723577235772358,0.22357723577235772,1.3717252931323283,0.7764227642276422,0.20229442270068207,0.4180538750552961,0.0,0.3178306653247616,0.06095234110830276,0.4651291147480166,0.0025866133486473464,0.6704194548168803,1.0217710714030073,0.49006426961528776,0.4180538750552961
36,standard,train,0.5454510613841917,0.6005383839252071,0.8798543689320388,0.8810592803398558,0.8789039363346085,0.7120948269154008,0.6252335747477861,0.06067961165048544,0.15898058252427186,1.3460890781875023,0.8410194174757282,0.3764796693551235,0.0,7.49089653438087e-05,0.26863902467257766,0.09590009315102135,0.3756938183191911,0.00463028425956597,0.263630522396958,0.5454510613841917,,
