level,calibration,metric,estimate,lower,upper,valid_iterations,point_check
case_subject_clustered,raw,calibration_intercept,-0.8002113363400549,-3.2909011635262173,0.1825773863125177,5000,-0.8002113363400549
case_subject_clustered,calibrated,auroc,0.8333333333333333,0.6224489795918368,0.9818181818181817,5000,0.8333333333333333
case_subject_clustered,calibrated,auprc,0.7614478114478116,0.47546072974644404,0.9848484848484849,5000,0.7614478114478116
case_subject_clustered,calibrated,accuracy,0.6666666666666666,0.47619047619047616,0.8571428571428571,5000,0.6666666666666666
case_subject_clustered,calibrated,balanced_accuracy,0.6666666666666666,0.4567307692307692,0.8605769230769231,5000,0.6666666666666666
case_subject_clustered,calibrated,sensitivity,0.6666666666666666,0.3333333333333333,1.0,5000,0.6666666666666666
case_subject_clustered,calibrated,specificity,0.6666666666666666,0.375,0.9166666666666666,5000,0.6666666666666666
case_subject_clustered,calibrated,precision,0.6,0.2727272727272727,0.8888888888888888,5000,0.6
case_subject_clustered,calibrated,f1,0.631578947368421,0.3076923076923077,0.8421052631578947,5000,0.631578947368421
case_subject_clustered,calibrated,macro_f1,0.6636155606407322,0.4296296296296296,0.851764705882353,5000,0.6636155606407322
case_subject_clustered,calibrated,brier,0.17316333356453983,0.10813834959847067,0.25269182148413205,5000,0.17316333356453983
case_subject_clustered,calibrated,ece,0.26333603764679225,0.17896391724487662,0.3983398117675275,5000,0.26333603764679225
case_subject_clustered,calibrated,calibration_slope,1.3475094494076547,0.4447186080692207,8.506240026506715,5000,1.3475094494076547
case_subject_clustered,calibrated,calibration_intercept,-0.37342786535246403,-1.880641586211278,1.0952772871727359,5000,-0.37342786535246403
