level,calibration,metric,estimate,lower,upper,valid_iterations,point_check
case_subject_clustered,raw,ece,0.3132481239472255,0.18945252649139913,0.4573190082341313,5000,0.3132481239472255
case_subject_clustered,raw,calibration_slope,1.0168173320749336,0.4697950425773649,4.337967316952735,5000,1.0168173320749336
case_subject_clustered,raw,calibration_intercept,-1.2202032579099673,-6.4696555616988904,0.009761331801794225,5000,-1.2202032579099673
case_subject_clustered,calibrated,auroc,0.8583333333333334,0.6574074074074074,0.9833333333333334,5000,0.8583333333333334
case_subject_clustered,calibrated,auprc,0.862265087853323,0.5988239538239539,0.9857205513784458,5000,0.862265087853323
case_subject_clustered,calibrated,accuracy,0.6818181818181818,0.47619047619047616,0.8695652173913043,5000,0.6818181818181818
case_subject_clustered,calibrated,balanced_accuracy,0.675,0.4567307692307692,0.8708333333333333,5000,0.675
case_subject_clustered,calibrated,sensitivity,0.6,0.2222222222222222,0.9,5000,0.6
case_subject_clustered,calibrated,specificity,0.75,0.5,1.0,5000,0.75
case_subject_clustered,calibrated,precision,0.6666666666666666,0.2857142857142857,1.0,5000,0.6666666666666666
case_subject_clustered,calibrated,f1,0.631578947368421,0.26666666666666666,0.8571428571428571,5000,0.631578947368421
case_subject_clustered,calibrated,macro_f1,0.6757894736842105,0.4434836427939885,0.8633540372670807,5000,0.6757894736842105
case_subject_clustered,calibrated,brier,0.15374082223849295,0.09075612064406133,0.2267641340004112,5000,0.15374082223849295
case_subject_clustered,calibrated,ece,0.2167769989583094,0.1646565545225488,0.37015342450514926,5000,0.2167769989583094
case_subject_clustered,calibrated,calibration_slope,1.556719343102179,0.7193761745423823,6.645929876412288,5000,1.556719343102179
case_subject_clustered,calibrated,calibration_intercept,0.23606241358397725,-1.273208815993899,1.9293806517758618,5000,0.23606241358397725
