group_type,metric,n,mean,sd,median,q1,q3,ClassName,RoiSizeBin
roi_size,missed_target,88,0.022727272727272728,0.1498867562775945,0.0,0.0,0.0,,small
roi_size,dice,75,0.2718203278574808,0.29946042667781986,0.1911764725706459,8.782742603816231e-09,0.5132026226063408,,tiny
roi_size,iou,75,0.1980327475809531,0.24097777690452643,0.10569105933417057,8.782742603816231e-09,0.34518185382709976,,tiny
roi_size,pixel_precision,75,0.325635717445886,0.3407940087000089,0.245283025987896,2.0833328819445455e-07,0.5456204404560905,,tiny
roi_size,pixel_sensitivity,75,0.35017299787734535,0.3789019841723421,0.16666667658730147,1.429738541633293e-08,0.7182539733875031,,tiny
roi_size,gt_coverage,75,0.35017299787734535,0.3789019841723421,0.16666667658730147,1.429738541633293e-08,0.7182539733875031,,tiny
roi_size,prediction_purity,75,0.325635717445886,0.3407940087000089,0.245283025987896,2.0833328819445455e-07,0.5456204404560905,,tiny
roi_size,pred_gt_area_ratio,75,1.5680478124059127,1.7286902841731924,1.1891891891891893,0.3678571428571429,1.8419117647058822,,tiny
roi_size,empty_prediction,75,0.06666666666666667,0.25112360116696136,0.0,0.0,0.0,,tiny
roi_size,missed_target,75,0.4,0.49319696191607193,0.0,0.0,1.0,,tiny
class_roi_size,dice,57,0.706589579550597,0.2511791061130325,0.7867378477699528,0.6777978340804163,0.8848484848983341,IBC,large
class_roi_size,iou,57,0.5931166463395382,0.24882744051175623,0.6484483558830717,0.5126279866808,0.7934782610299081,IBC,large
class_roi_size,pixel_precision,57,0.8561942226181944,0.1559978200196413,0.8961493583475504,0.8530492286164223,0.9312500000859375,IBC,large
class_roi_size,pixel_sensitivity,57,0.663405162962864,0.2865388638738589,0.7206994330242442,0.5349002852315524,0.9150000000386365,IBC,large
class_roi_size,gt_coverage,57,0.663405162962864,0.2865388638738589,0.7206994330242442,0.5349002852315524,0.9150000000386365,IBC,large
class_roi_size,prediction_purity,57,0.8561942226181944,0.1559978200196413,0.8961493583475504,0.8530492286164223,0.9312500000859375,IBC,large
class_roi_size,pred_gt_area_ratio,57,0.7856714045076081,0.3281190767878158,0.809748427672956,0.6312127236580517,1.0352112676056338,IBC,large
class_roi_size,empty_prediction,57,0.017543859649122806,0.13245323570650436,0.0,0.0,0.0,IBC,large
class_roi_size,missed_target,57,0.017543859649122806,0.13245323570650436,0.0,0.0,0.0,IBC,large
class_roi_size,dice,39,0.6871280502251803,0.17004381672039426,0.7415902142648392,0.5880618511686089,0.811809991336341,IBC,medium
class_roi_size,iou,39,0.5461891146477021,0.18248050862541645,0.5893074124066738,0.41649930444140815,0.6832454464498883,IBC,medium
class_roi_size,pixel_precision,39,0.6124096998018579,0.18691625643944243,0.6274509812038105,0.5060673240263162,0.7265094987595422,IBC,medium
class_roi_size,pixel_sensitivity,39,0.8665209567181702,0.21013157105728128,0.94250000014375,0.8923962553075999,0.9770869660605597,IBC,medium
class_roi_size,gt_coverage,39,0.8665209567181702,0.21013157105728128,0.94250000014375,0.8923962553075999,0.9770869660605597,IBC,medium
class_roi_size,prediction_purity,39,0.6124096998018579,0.18691625643944243,0.6274509812038105,0.5060673240263162,0.7265094987595422,IBC,medium
class_roi_size,pred_gt_area_ratio,39,1.574447774056761,0.648602057514099,1.5120192307692308,1.2656108743381118,1.8103695509668962,IBC,medium
class_roi_size,empty_prediction,39,0.0,0.0,0.0,0.0,0.0,IBC,medium
class_roi_size,missed_target,39,0.0,0.0,0.0,0.0,0.0,IBC,medium
class_roi_size,dice,59,0.5383165882788971,0.19723933462590193,0.5749690215923556,0.4161501410296302,0.6976470705746611,IBC,small
class_roi_size,iou,59,0.39179717371113576,0.1791625914992481,0.4034782619069943,0.26274630128757837,0.5359439265740861,IBC,small
class_roi_size,pixel_precision,59,0.4643595941818141,0.20008974012967398,0.42574257539456917,0.30445597114724,0.6298366173003382,IBC,small
class_roi_size,pixel_sensitivity,59,0.7899939577465929,0.27703891326842295,0.913265306564973,0.7862179496217995,0.9731106613802631,IBC,small
class_roi_size,gt_coverage,59,0.7899939577465929,0.27703891326842295,0.913265306564973,0.7862179496217995,0.9731106613802631,IBC,small
class_roi_size,prediction_purity,59,0.4643595941818141,0.20008974012967398,0.42574257539456917,0.30445597114724,0.6298366173003382,IBC,small
class_roi_size,pred_gt_area_ratio,59,2.0051755202476653,1.1696867009197094,1.798780487804878,1.1745192307692307,2.5959949712643677,IBC,small
class_roi_size,empty_prediction,59,0.0,0.0,0.0,0.0,0.0,IBC,small
class_roi_size,missed_target,59,0.0,0.0,0.0,0.0,0.0,IBC,small
class_roi_size,dice,38,0.2858391763968005,0.2823320722158498,0.24027359864401518,1.0522598746748222e-08,0.48963872516109325,IBC,tiny
class_roi_size,iou,38,0.2023289738899393,0.22500678024246282,0.13654049347449726,1.0522598746748222e-08,0.32448182304322354,IBC,tiny
class_roi_size,pixel_precision,38,0.2729513880878826,0.2844878044525643,0.24301188512186295,1.8749996354167403e-07,0.4181818342672172,IBC,tiny
class_roi_size,pixel_sensitivity,38,0.4028238566680964,0.3882613117235125,0.3759157603881541,1.8200549118935672e-08,0.7916666681134259,IBC,tiny
class_roi_size,gt_coverage,38,0.4028238566680964,0.3882613117235125,0.3759157603881541,1.8200549118935672e-08,0.7916666681134259,IBC,tiny
class_roi_size,prediction_purity,38,0.2729513880878826,0.2844878044525643,0.24301188512186295,1.8749996354167403e-07,0.4181818342672172,IBC,tiny
class_roi_size,pred_gt_area_ratio,38,2.21714689177172,1.9929816987245341,1.7024147727272727,0.9650900900900901,2.9254201680672267,IBC,tiny
class_roi_size,empty_prediction,38,0.02631578947368421,0.16222142113076257,0.0,0.0,0.0,IBC,tiny
class_roi_size,missed_target,38,0.3684210526315789,0.4888515295293513,0.0,0.0,1.0,IBC,tiny
class_roi_size,dice,2,0.9083148758764015,0.04990614790521584,0.9083148758764015,0.8906703880730631,0.92595936367974,IGM,large
class_roi_size,iou,2,0.8339464220941777,0.08383846158572436,0.8339464220941777,0.8043050497384209,0.8635877944499344,IGM,large
class_roi_size,pixel_precision,2,0.8473637393460309,0.08152863884953994,0.8473637393460309,0.8185390126503216,0.8761884660417403,IGM,large
class_roi_size,pixel_sensitivity,2,0.9808104422637877,0.006818972456763383,0.9808104422637877,0.9783995714313368,0.9832213130962385,IGM,large
class_roi_size,gt_coverage,2,0.9808104422637877,0.006818972456763383,0.9808104422637877,0.9783995714313368,0.9832213130962385,IGM,large
class_roi_size,prediction_purity,2,0.8473637393460309,0.08152863884953994,0.8473637393460309,0.8185390126503216,0.8761884660417403,IGM,large
class_roi_size,pred_gt_area_ratio,2,1.162478082992402,0.10379991420690893,1.162478082992402,1.1257792713812584,1.1991768946035457,IGM,large
class_roi_size,empty_prediction,2,0.0,0.0,0.0,0.0,0.0,IGM,large
class_roi_size,missed_target,2,0.0,0.0,0.0,0.0,0.0,IGM,large
class_roi_size,dice,16,0.732541725028468,0.12136418758462764,0.7228548521219175,0.6955756355622131,0.8265002973309208,IGM,medium
class_roi_size,iou,16,0.5913441380120716,0.14985911461472504,0.5661494766983719,0.533305541813377,0.7047611046642727,IGM,medium
class_roi_size,pixel_precision,16,0.8131636982984765,0.11071007062488135,0.8357162616731046,0.7462738472289946,0.883531424284343,IGM,medium
class_roi_size,pixel_sensitivity,16,0.7067426252304023,0.2074020045164126,0.7096354175253858,0.5650000011777778,0.903554239499955,IGM,medium
class_roi_size,gt_coverage,16,0.7067426252304023,0.2074020045164126,0.7096354175253858,0.5650000011777778,0.903554239499955,IGM,medium
class_roi_size,prediction_purity,16,0.8131636982984765,0.11071007062488135,0.8357162616731046,0.7462738472289946,0.883531424284343,IGM,medium
class_roi_size,pred_gt_area_ratio,16,0.8978150377330905,0.34041599722551596,0.8947869101978692,0.60875,1.1081020187454937,IGM,medium
class_roi_size,empty_prediction,16,0.0,0.0,0.0,0.0,0.0,IGM,medium
class_roi_size,missed_target,16,0.0,0.0,0.0,0.0,0.0,IGM,medium
class_roi_size,dice,29,0.5764016467602111,0.24404446352970458,0.6135693226738368,0.5107913677863465,0.7594339628315236,IGM,small
class_roi_size,iou,29,0.44087292415711976,0.2212315976604091,0.4425531938614758,0.3429951706690938,0.6121673018548772,IGM,small
class_roi_size,pixel_precision,29,0.581183342081435,0.27113041209775063,0.5510948921492888,0.4213286723403345,0.8524590171996775,IGM,small
class_roi_size,pixel_sensitivity,29,0.6751368137146252,0.30329053583713983,0.7372881367064062,0.6666666678743961,0.8836206901568073,IGM,small
class_roi_size,gt_coverage,29,0.6751368137146252,0.30329053583713983,0.7372881367064062,0.6666666678743961,0.8836206901568073,IGM,small
class_roi_size,prediction_purity,29,0.581183342081435,0.27113041209775063,0.5510948921492888,0.4213286723403345,0.8524590171996775,IGM,small
class_roi_size,pred_gt_area_ratio,29,1.2413843244952119,0.739050548428121,1.171875,0.8125,1.8604651162790697,IGM,small
class_roi_size,empty_prediction,29,0.0,0.0,0.0,0.0,0.0,IGM,small
class_roi_size,missed_target,29,0.06896551724137931,0.25788071477756375,0.0,0.0,0.0,IGM,small
class_roi_size,dice,37,0.2574225915198013,0.3193571994112554,0.059259266227709134,9.090909008264463e-09,0.5595238108347506,IGM,tiny
class_roi_size,iou,37,0.19362040704739972,0.25940860943839583,0.03053435854553925,9.090909008264463e-09,0.38842975459326545,IGM,tiny
class_roi_size,pixel_precision,37,0.379743947597349,0.3867984503177993,0.29888268352267405,3.3333322222225924e-07,0.6514285734204082,IGM,tiny
class_roi_size,pixel_sensitivity,37,0.2960991429030605,0.3663929236005719,0.04761905895691597,1.0869565099243857e-08,0.7083333363715277,IGM,tiny
class_roi_size,gt_coverage,37,0.2960991429030605,0.3663929236005719,0.04761905895691597,1.0869565099243857e-08,0.7083333363715277,IGM,tiny
class_roi_size,prediction_purity,37,0.379743947597349,0.3867984503177993,0.29888268352267405,3.3333322222225924e-07,0.6514285734204082,IGM,tiny
class_roi_size,pred_gt_area_ratio,37,0.9014055146788674,1.07654934555918,0.6666666666666666,0.13636363636363635,1.2424242424242424,IGM,tiny
class_roi_size,empty_prediction,37,0.10810810810810811,0.3148000938676784,0.0,0.0,0.0,IGM,tiny
class_roi_size,missed_target,37,0.43243243243243246,0.5022472023339227,0.0,0.0,1.0,IGM,tiny
